name,latitude,longitude
Deh-e Bala,33.0719,52.4133
Abiazan,33.415,52
Sarhangcheh,33.3941,52.168
Deh-e Bala,33.3483,52.1768
Shur Ab,33.2092,52.0822
Jalilabad,33.5729,52.2613
Hoseynabad,33.53882,52.27448
Qal`eh Surkhu,33.552,52.3264
Deh Now,33.5604,52.4105
Chahar Bagh-e Pa'in,33.5754,52.4003
Amirabad,33.5584,52.3391
`Aliabad,33.70446,52.02288
Afsahiyeh,33.6911,52.0738
Shamsabad,33.6141,52.2106
Tarh-e Shahid Beheshti Sarhangcheh,33.49859,52.22688
Mazra`eh-ye Saheb oz Zaman,33.5107,52.2398
Gardan Dasi,30.3644,52.0648
Dehdamcheh,30.4004,52.165
Eslamabad,30.4917,52.23658
Palangi,30.2634,52.1867
Khaniabad,33.8797,52.0715
Chahgol,27.4675,52.768
Ajri,27.454,52.8127
Bambaru,27.447,52.78811
Gowd,27.4302,52.8026
Vahn,27.4341,52.7797
Azminu,27.3686,52.8769
Vajj Vajj,27.4096,52.8444
Mantaqeh-ye Chah-e Gol,27.43757,52.90087
Gari,27.41168,52.92714
Nakhl-e Taqi,27.4981,52.5847
Haleh,27.40163,52.64376
Haleh-ye Shomali,27.39942,52.63152
Gholamabad,27.5898,52.7553
Hajjiabad,27.6873,52.906
Hoseynabad,27.7093,52.8784
Palangi,27.7197,52.9015
Anjirband,27.7153,52.8691
Nargesi,27.74007,52.51129
Cheshmeh Heyvaneh,27.5818,52.5379
Shahrak-e Emam Khomeyni,27.7435,52.6022
Mahalleh-ye Hasanabad,27.7306,52.6734
Chah Bala,27.6406,52.6736
Baleh Kareh,27.8943,52.5372
Chah Barik,27.8271,52.5371
Chek Chek,27.7927,52.5176
Dam Kuh,27.7555,52.6144
Hoseynabad,27.8755,52.6242
Sumattu,27.8115,52.7338
Chameh Gorgi,27.8127,52.7142
Tang-e `Olya,28.2582,52.8808
Qalamdan,28.2815,52.8424
Zakhruyeh-ye Sofla,28.2922,52.8578
Darvish Mohammad,28.3373,52.9752
Darvish Mohammad,28.3389,52.9694
Dimeh Sorkh,28.2551,52.9336
Tang-e Sofla,28.2393,52.8429
Mazra`eh-ye Pahn,28.222,52.8855
Charkhab,28.4974,52.5664
Pas Molla,28.2933,52.6684
Ab Shirin,28.2917,52.6255
Pir-e Gheyb,28.2938,52.6187
Emamzadeh Mir Shohada,28.3757,52.6049
Nowabad,28.4012,52.6284
Paniseh,28.4918,52.6263
Berkeh Abi,28.2879,52.6862
Anjareh,28.9318,52.7988
Gowd Ab-e Shalu,28.9038,52.8256
Gonak-e Pa'in,28.8746,52.8338
Gonak-e Bala,28.8874,52.8329
Amir Salari,28.8921,52.9968
Bid Shahrak,28.6662,52.8015
Qalat-e Zanguyeh,28.6476,52.7934
Tang-e Gap,28.5169,52.8716
Ab `Araq,28.5859,52.9153
Ab-e Qalat,28.6582,52.8519
Gowd-e Zagh,28.6794,52.9982
Ab-e Nahriz,28.6115,52.9201
Kenardan,28.5715,52.6001
Ab Shirin,28.5867,52.6168
Khani Ab,28.6023,52.5898
Jabal-e Anaruyeh,28.7278,52.7118
Fathabad-e `Arab,28.6856,52.6717
Jabal-e Anaruyeh,28.7453,52.7126
Tang-e Nari,28.9987,52.5297
Ebrahimabad,28.9996,52.5621
Sa`adatabad,28.9599,52.5547
Key Zarrin,28.8826,52.5344
Naserabad,28.8319,52.5642
Sar Tol,28.7571,52.5194
Sar Tol,28.7648,52.5027
Qarah Aghaj,28.9399,52.6075
Jamalabad,28.9725,52.5918
Dotow-ye Amir Salar,28.8932,52.6792
Sar Tavileh,30.0665,52.7816
Rezaabad,30.0245,52.8622
Abu ol Mehdi,30.1121,52.9471
Mansurabad,30.0367,52.9571
Baba Kuhak-e Bala,30.1003,52.5173
Shahijan-e Sofla,30.08123,52.52636
Esma`ilabad,30.0109,52.6062
Gerazgun,30.0058,52.634
Tireh Bagh,30.21501,52.67227
Sahlabad,30.16302,52.69366
Gol Makan-e Sofla,30.1559,52.728
Cheshmeh `Ali,30.0521,52.7348
Shahrak-e Taleqani,30.0168,52.7015
Rasteh,30.494,52.5048
Kazemabad,30.4789,52.522
Shahrak-e Shahid Montazeri-ye Mian Rud,30.4157,52.5803
Qal`eh Khosrow,30.6319,52.8111
Seh Qalat,30.6303,52.5692
Shahid Amir Hoseyn-e Bahrami,30.6499,52.5019
Shahr Ashub,30.5027,52.5221
Shahrak-e Qods Yek,30.9184,52.7226
Mahalleh-ye Fasarud,30.9111,52.7004
Bagh-e Now,30.90656,52.70578
Shahrak-e Qods Do,30.91108,52.72268
Shahrak-e Qods Seh,30.90725,52.72286
Shahrak-e Be`sat,30.8701,52.6869
Mehdiabad,31.0621,52.7994
Zarrin Kolah,31.0278,52.8107
Shahrak-e Shahid Beheshti,31.1838,52.5262
Shahrak-e Emam Khomeyni,31.1489,52.6661
Sar Asiab,31.1691,52.6237
Shahrak-e Pasdaran,31.1707,52.6308
Javadiyeh,31.162,52.6646
Rezaabad,31.117,52.6387
Qal`eh Amin od Dowleh,31.8628,52.5027
Zabunabad,31.8797,52.6047
Qal`eh Mahi,31.8365,52.624
Qal`eh Ja`farabad-e Shur Ab,32.0749,52.5544
Dastjerd-e Jarquyeh,32.18,52.6505
Reza'iyeh,32.1824,52.6057
Qal`eh Emam,32.4165,52.5909
Shahrak-e Emam Ja`far-e Sadeq,32.4288,52.654
Pachviz,32.4261,52.6085
Pachviz,32.4316,52.608
Ma`sumabad,32.9859,52.7871
Habibabad,32.9805,52.7872
Qal`eh Malek Ahmad,32.9761,52.7945
Asiab,32.9731,52.7736
`Ezzatabad,32.966,52.8125
Mahmudabad,32.9423,52.807
Qazi Nuri,32.9188,52.819
Mazra`eh-ye Now,32.9012,52.7596
`Aliabad,32.8893,52.7972
Amirabad,32.8254,52.7905
Shah Pasand,32.8108,52.7878
Seyyedabad,32.7567,52.7824
Razabad,32.7567,52.8984
Mandegi-ye `Olya,32.7659,52.9146
Dowlatabad,32.7686,52.8604
Mazra`eh-ye Mian,32.7861,52.8585
Najafabad,32.8641,52.8685
Khaleqabad,32.9441,52.8428
`Emadiyeh,32.8724,53
Rahmatabad,32.8683,52.9583
Mazra`eh-ye Kohneh,32.766,52.9829
Mazra`eh Taqi,32.6092,52.8187
Hoseynabad,32.7099,52.9157
Amirabad,32.7348,52.8801
Marghchu'iyeh,32.688,52.9369
Nowbonyad,32.7179,52.6585
Tutchi,32.6754,52.7446
`Abbasabad,32.7991,52.5866
Hoseynabad,32.781,52.5776
Mazra`eh-ye Now,32.7525,52.6279
`Amuchi,32.7758,52.5874
Zardabad,32.7768,52.629
Sharifabad,32.7917,52.6026
Mazra`eh-ye Bala,32.7995,52.5977
Taqiabad,32.8074,52.6037
Yuzak-e Pa'in,32.8968,52.6563
Senjedu Aqa `Ali,32.9078,52.6057
Senjedu,32.9044,52.6298
Shari`atabad,32.9209,52.6643
Mazra`eh-ye Cheh,32.9858,52.5921
Qasemabad,32.9448,52.7097
Sorkhabad,32.9381,52.6801
Hashemabad,32.927,52.7357
Hojjatabad,32.902,52.7414
Firuzabad,32.8863,52.6685
Hamunabad,32.8384,52.7443
Margh-e `Olya,32.8163,52.747
Nurabad,32.7854,52.6673
Sorkhi,32.7765,52.6782
Mehdiabad,32.7748,52.7041
Mellat,32.7534,52.7476
Ja`farabad,32.7512,52.7218
Ja`farabad,33.337,52.7801
Kal Cheshmeh,33.2916,52.753
Turzan-e Kohneh,33.2549,52.761
Hoseynabad,33.2501,52.8522
Taqiabad,33.251,52.887
Seh Biyeh Bichi,33.2691,52.8698
Yahyaabad,33.1919,52.7926
Khanabad,33.1812,52.7991
Mazra`eh Seyyed,33.0613,52.9033
Mansuriyeh,33.1538,52.8939
Sadeqabad,33.1268,52.9237
Shir Kuh,33.128,52.9839
Balkh,33.1076,52.9966
Heydarabad,33.11,52.9941
Kachalabad,33.1099,52.9778
Mehdiabad,33.105,52.9653
Zera`at,33.0777,52.9536
Chah Gonbad-e Bala,33.0201,52.9571
Chal Bid,33.1034,52.9518
Raseh-ye Bala,33.2205,52.516
Reza Qoli,33.2105,52.5268
Behiyeh,33.2112,52.5539
`Aliabad,33.2023,52.5626
Gaz La Cheh,33.1944,52.5781
Gaz La,33.1887,52.5686
Akbarabad-e Lashaneh,33.1875,52.5936
Khar Taku,33.2485,52.6414
Baraki,33.2486,52.7163
Mozdabadu,33.2479,52.7428
Iran Shekan,33.0037,52.7478
Hoseynabad-e Kohneh,33.005,52.6808
Nasrabad,33.4818,52.5638
Naseriyeh,33.2955,52.6657
Amirabad,33.4584,52.6329
Qal`eh-ye Allahabad,33.4635,52.5942
Akbarabad,33.2855,52.7265
Sohrabiyeh,33.2595,52.7068
Dashtiabad,33.5513,52.5207
Rahimabad,33.5211,52.5559
Sayeban,34.6328,52.5483
Mehrabad,27.4955,53.2969
Qasem Mohammad Qasemi,27.3265,53.2629
Ra'isi,27.3071,53.2623
Firuzabad,27.3053,53.2653
Koreh Muchi,27.3064,53.2774
Kakuli,27.3048,53.2679
Jarri,27.2956,53.2936
Seh Tonbak,27.2886,53.3393
Kordan Koreh Zar,27.357,53.3568
Hajjiabad,27.4498,53.3916
Deh Now-ye Pa'in,27.4404,53.415
Farajabad,27.4285,53.4441
Deh-e `Abdollah,27.4194,53.4898
Koshkuh,27.31,53.4852
Dehnow Damtir,27.1257,53.3031
Konardan-e Shomali,27.1353,53.3189
Sakhteman-e Molla Hasan,27.1347,53.3265
Damtir-e Jonubi,27.12097,53.31835
Chahvar,27.0837,53.4062
Pir Gheyb,27.1328,53.3361
Asadabad-e Pangaru,27.2357,53.4094
Khasht,27.24196,53.44618
Mahalleh-ye Bardashkar,27.2256,53.4275
Lavar Khesht,27.1444,53.4401
Lavar Khesht,27.1349,53.4445
Lavar Khesht-e Shomali,27.1442,53.4506
Lavar-e Sharqi,27.13647,53.46783
Baran,27.1011,53.498
Hajjiabad,27.2332,53.0215
Rostamabad,27.2273,53.0247
Chiklu,27.1974,53.0282
Basravi,27.1887,53.0363
Baghestan,27.1895,53.0431
Qasemabad,27.18,53.1385
Pishu,27.1795,53.1247
Chek Chek,27.1585,53.2123
Tol-e Mallu-ye Bala,27.4002,53.0209
Firuzabad-e Zanganeh,27.3781,53.0697
Mahalleh-ye Chah Kamal,27.3445,53.1652
Nira'i-ye Bala,27.36,53.1172
Mahalleh-ye Ahmadabad,27.3538,53.139
Mahalleh-ye Chah `Ali,27.35464,53.16145
Mahalleh-ye Abshuli,27.3631,53.1602
Mahalleh-ye Qal`eh-ye Ra'is Mohammad,27.3601,53.1537
Mahalleh-ye Chah Hajji Abul,27.3616,53.147
`Aliabad-e Jowhari,27.3636,53.1307
Nira'i-ye Pa'in,27.3659,53.1225
`Abbasabad,27.3605,53.1117
Talayeh,27.3638,53.0999
Hasanabad-e Tarman,27.3678,53.0871
Hasanabad-e Pa'in,27.36941,53.09298
Chakhuya,27.4065,53.1172
Qal`eh-ye Za'er Esma`il,27.4091,53.0883
Mahalleh-ye Khandaq,27.3543,53.1659
Mahalleh-ye Hoseynabad,27.3498,53.1803
`Adelabad,27.3454,53.1717
Mahalleh-ye Kushk,27.3411,53.1929
Mahalleh-ye Dehnow Hikali,27.3313,53.1873
Mahalleh-ye Qotb od Din,27.3378,53.2093
Mahalleh-ye Qal`eh-ye Asad,27.337,53.2001
Qal`eh-ye Molla,27.3329,53.1973
Shahrak-e Vali-ye `Asr,27.3286,53.1949
Mahalleh-ye Beyt ol `Abbas,27.3276,53.2085
Mahalleh-ye Konarak,27.3316,53.2063
Mahalleh-ye Karimabad,27.332,53.2139
Mahalleh-ye Chah Now,27.3307,53.219
Mahalleh-ye Tarpeh'i,27.3288,53.2244
Mahalleh-ye Kal Mohseni,27.333,53.2354
Mahalleh-ye Molla'i,27.3271,53.2401
Mahalleh-ye Chah Qa'edi,27.3186,53.23
Mahalleh-ye Chah Ra'isi,27.323,53.2268
Kuraki,27.8062,53.4085
Dasht Bikhvoy,27.9705,53.4696
Chah Malek,27.6381,53.1751
Rugir-e Mashhadi,27.5534,53.1711
Gozivar,27.9908,53.0425
Shahrak-e Jadid-e Mahmeleh,27.781,53.0571
Mina,27.7831,53.166
Chah Mina,27.819,53.1419
Tang Ru'in,28.3393,53.25
Band Bast-e Sofla,28.2869,53.2526
Band Bast-e `Olya,28.2631,53.3227
Berkeh-ye Sefid,28.2674,53.4052
Chameh-ye Sabz,28.4913,53.36
Barus,28.3473,53.448
Kuhaki,28.33,53.4416
Kuhaki,28.3286,53.4677
Daravandi,28.1034,53.3912
Laghar,28.203,53.1406
Makuyeh,28.1987,53.118
Jahreh,28.241,53.1911
Chah Maru,28.1528,53.2167
Shahrak-e Shahid Chamran,28.4766,53.05
Qir,28.4626,53.0319
Qelat,28.3774,53.1609
`Aliabad-e Bahman,28.4138,53.1371
Bayan,28.4344,53.1256
Berikhun,28.3817,53.1842
Shahrak-e Band Bast,28.3085,53.2301
Nimdeh,28.3125,53.0779
Gowdbezan,28.9955,53.3094
Kal Khunku,28.9755,53.2752
Kal Khunku,28.9606,53.2692
Khavaran,28.9387,53.312
Qal`eh Kohneh,28.9226,53.2512
Seh Talan,28.8113,53.272
Seh Chah,28.7647,53.3424
Chah Anjir,28.7601,53.3644
Chah Chatiki,28.8049,53.4596
Chah Zanguyeh,28.7737,53.4609
Mircheki,28.5986,53.3829
Nazarabad,28.6176,53.3882
Par Ahu,28.6199,53.3723
Eqbalabad,28.5925,53.4402
Shah Mohit,28.5754,53.0121
Dast-e Khezr,28.6039,53.1439
Shaghun,28.6492,53.0932
Tall Bad,28.6454,53.1451
Pir Anjireh,28.6855,53.1088
Amir Salari,28.8885,53.0739
Amir Salari,28.8713,53.0803
Hezargun,28.8322,53.1499
Qal`eh Barus,28.8631,53.1388
Ab Katan,28.8395,53.1878
Kafeh,28.8183,53.1709
Chah Gaz,28.8132,53.2299
Kalpureh,28.8134,58.2715
Eslamabad,28.79081,58.32567
Nisan,28.65738,58.37692
Asiab Naser,28.59555,58.05639
Gavan Char,28.56381,58.12258
Dahuyeh,28.9148,58.0776
Dehnow,28.89115,58.16412
Gazdun,28.96094,58.1124
`Aliabad-e Tadayyon,28.9385,58.8131
Eslamabad,28.9322,58.8304
Emamiyeh-ye Avval,28.9258,58.799
Kodur-e Pa'in,28.90461,58.80264
Kodur-e Pa'in,28.9115,58.80035
Aminabad,28.89978,58.80797
Ahmadiyeh,28.7779,58.8597
Ferdows,28.7543,58.8697
Dehnow-ye Sardegal,28.9168,58.8574
Shurabad,28.99468,58.8359
Mazra`eh-ye Amirabad,28.89934,58.97321
Sang Bad,28.8833,58.9324
Asadabad-e Anguri,28.7738,58.9954
Allahabad-e Hajjiabad,28.7661,58.9808
Rezvaniyeh,28.73,58.9507
Mowtowr-e `Ali Cheragh,28.7101,58.9758
Eslamabad-e Kahur Khoshk,28.7096,58.99044
Mowtowr-e Shahid Zaduqi,28.7014,58.9814
Mowtowr-e Shomareh Do-ye Poshtkhaneh,28.7074,58.9647
Mowtowr-e Heydarabad,28.6952,58.9785
Shuqabad,28.6689,58.981
Mazra`eh-ye Gur-e Khari,28.6729,58.5392
Ab Barik,28.5341,58.55589
Ab Bad-e Chehel Tan,28.5193,58.551
Mazra`eh-ye Bekli,28.50986,58.55067
Nah'i,28.54612,58.63214
Deh-e `Ali,28.5501,58.6614
Zeynabad,28.97039,58.55244
Zamin-e Barzrafi`abad,28.89155,58.51545
Qal`eh Nesa',28.86989,58.50263
Bala Rud,28.9271,58.623
Khoruskabad,28.93245,58.63782
Mahmudabad,28.95942,58.63786
Khiaban-e Farhang,28.9964,58.6559
Mowtowr-e `Ashayeri,28.96657,58.72051
Dowlatabad-e `Azizabad,28.9356,58.6934
Kamraniyeh-ye Bala,28.916,58.6733
Eslamabad,29.41414,53.25255
Valiabad,29.38836,53.24422
Tolombeh-ye Shirvani,29.4743,53.4199
Tolombeh-ye Dehqanan,29.4765,53.4217
Mahalleh-ye Divdan,29.45572,53.43496
Mow'menabad,29.22831,53.28159
Puzeh-ye Nazarabad,29.1977,53.2593
Qeshqeh,29.0304,53.4179
Sarv Gar,29.195,53.4069
Lah Qorbani-ye `Olya,29.2457,53.4764
Lah Qorbani-ye Sofla,29.2333,53.4873
Heydarabad,29.2285,53.4983
Tall-e Zireh,29.1326,53.4206
Soleymanabad,29.1216,53.4532
Ab Asemani,29.109,53.4366
Bid Zard,29.4553,53.0559
Amirabad Panjah-o Panj,29.2828,53.1595
Amirabad-e Panjah-o Shesh,29.2824,53.1395
Ahmadabad-e Karbal,29.4477,53.1468
Ahmadabad-e Karbal,29.4635,53.1132
Mehrabad-e Ja`fari,29.4521,53.2232
Valiabad,29.3872,53.2438
Shahrak-e Qods,29.27625,53.21761
Hajji Nazari,29.2727,53.233
Hoseynabad,29.26814,53.23558
Ebrahim Khani,29.2715,53.2216
Sheykh Yusef,29.27335,53.2163
Gazdan,26.86451,53.88457
Sheykh Ebrahim,26.89092,53.90079
Ghadir Kuhi,26.8693,53.9496
Gal-e Bedeh,27.4674,53.9059
Hun,27.495,53.8885
Hajjiabad,27.4792,53.99441
Pas Kalat,27.0897,53.7556
Sar Now,27.0733,53.7677
Padarb Lavar,27.2372,53.8923
Ka Ari,27.2406,53.9601
Miyestan,27.2058,53.9939
Miyestan,27.2,53.9982
Shah Firuz,27.2392,53.5174
Kolah Farangi,27.2444,53.604
Lavar Haraj,27.0937,53.7485
Eshkateh,27.2513,53.5921
Kuhestan,27.8221,53.7678
`Abdolabad,27.7821,53.8808
Eslamabad,27.8928,53.8807
Evaz,27.7613,54
Zeynalabad,27.6926,53.7994
Mohammad Zeyna,27.5538,53.5158
Eslamabad-e Azad,27.7322,53.6196
Pacheh,27.9432,53.6939
Chah-e Bala,27.7666,53.7001
Allah Koreh,27.7649,53.6773
Tangan,28.9551,57.7741
Hoseynabad,28.921,57.7677
Kahraj,28.8841,57.8234
Deh-e `Abbasi,28.7975,57.9168
Shahr-e Dul,28.827,57.8965
Yusefabad,28.8253,57.9134
Gandom Dozdi,28.8437,57.879
Rusta-ye Shahid Jahanbakhsh,28.8707,57.8623
Gahraj,28.88,57.849
Darreh Kash Qezel,28.8744,57.9049
Goraghan,28.8994,57.8961
Shahid Sa`idi,28.8968,57.89
Maskun,28.9475,57.893
Gol Moridan,28.9503,57.8837
Sartamin,28.8495,57.9323
Badam-e `Olya,28.8388,57.9393
Badam-e Sofla,28.8347,57.9307
Deh Now,28.8189,57.9669
Do Rudkhaneh,28.7691,57.9787
Anjir-e Siah,28.9568,57.7525
Jiroft,28.6535,57.7646
Gazabad-e Deh Sheykh,28.6176,57.75
Magasi,28.5993,57.7595
Dehnow,28.5464,57.8095
Eslamabad,28.5391,57.7854
Allah Dini,28.5251,57.7527
Khezrabad,28.5028,57.8418
Shahrak-e Azadegan,28.5372,57.8827
Posht Marz-e `Aliabad,28.5496,57.8757
Kangu'iyeh,28.6755,57.9128
Kahda'i,28.7078,57.9534
Bab Lulian,28.7062,57.9653
Nadu'iyeh-ye Sofla,28.6183,57.9693
Mehr Sabz,28.6063,57.9926
Shahrak-e `Enayatabad,28.6909,57.6603
Qasri,28.6955,57.6594
Najafabad,28.744,57.6054
Band-e Saraji,28.7195,57.7162
Shahrak-e Shahid Beheshti,28.7,57.7421
Narju'iyeh,28.6981,57.6876
Kahuru'iyeh,28.6696,57.7142
Kalrud-e `Olya,28.6647,57.7185
Mojtame`-e Maskuni-ye Davazdah-e Farvardin,28.6505,57.7284
Pa Tall Hukerd,28.605,57.7181
Jahadabad,28.5984,57.6833
Kalab-e `Olya,28.586,57.7175
Ebrahimabad-e Shureh'i,28.5942,57.7457
Hasharabad,28.5578,57.7411
Allahabad-e Rezvan,28.5423,57.7265
Abuzariyeh,28.5426,57.7166
Shahrak-e Pol-e Tabriz,28.5237,57.7427
Shahrak-e Allah Dini,28.516,57.7469
Allahabad-e Seyyed,28.5188,57.7348
Allahabad-e Dehqani,28.5114,57.7303
Qazaqestan,28.506,57.7113
Allahabad-e Dehqani,28.5072,57.7406
Delkhvajdan,28.963,57.5585
Nar Ab,28.8837,57.5039
Beshuran,28.8416,57.5543
Parvand,28.7835,57.5627
Shahrak-e Zeynalabad,28.7804,57.5706
Mozaffarabad,28.7853,57.6343
Kahn-e Narjal,28.8404,57.6631
Jaga,28.8487,57.6056
Kuh Nimeh,28.8647,57.631
Kuh Nimeh,28.8712,57.6264
Eslamabad-e Delfard,28.9401,57.6615
Eslamabad-e Delfard,28.9519,57.6583
`Abbasabad,28.9584,57.6452
Karah,28.9923,57.6159
Kan Gamru'iyeh,28.9534,57.6756
Sar Godar,28.9521,57.6831
Sar Godar,28.9493,57.6861
Seh Gidi,28.9495,57.6706
Karimabad,28.9416,57.7008
Jaga,28.937,57.7198
Sefid Baz,28.9102,57.6829
Tutang,28.8928,57.7052
Dowreh'i,28.8749,57.7171
Darreh'i,28.8369,57.7052
Bid Kuh,28.4404,53.7809
Seh Chah-e Pa'in,28.422,53.8063
Avak,28.3986,53.8156
Tall-e Khoshki,28.3786,53.9064
Dushak,28.4453,53.8641
Zirchang,28.493,53.8302
Zirpar-e Hajjiabad,28.2917,53.959
Hajjiabad,28.297,53.9267
Juyom,28.2497,53.9841
Cham Sefid,28.3047,53.6438
Sehh Kadeh,28.3913,53.6578
Darbast,28.3973,53.6412
Shirdan,28.399,53.6315
Kohreh,28.4903,53.602
Tangeh Vara,28.4969,53.6053
Sehh Darreh,28.488,53.6519
Bast Kutak,28.4555,53.741
Sang,28.4249,53.7028
Sang,28.419,53.7405
Gowd-e Kuraki,28.3819,53.7158
Gowd-e Kuraki,28.3701,53.7105
Khoffeh Bideh,28.3715,53.6981
Gowd-e Zuru,28.3519,53.7219
Pacheh Anbar,28.34,53.7406
Hasani,28.2872,53.7393
Bastarm-e `Olya,29.4757,53.9978
Bastarm-e Qushli,29.4696,53.9905
Bastarm-e Cheshmeh Anjir,29.4563,53.9919
Kar Kashtargi,29.1098,53.9098
Qash-e Sorkh,29.1199,53.9153
Darreh Tangu,29.16,53.9486
Banalu,29.0859,53.9542
Khomi Gerdu,29.07341,53.93946
Mahmudabad-e Sofla,29.1156,53.5058
Yazdan,29.074,53.5015
Narak-e Qasemi,29.0583,53.5002
Baramshad,29.0087,53.72
Chah-e Zanjir,29.2911,53.542
Tizak,29.1736,57.8137
Hasan Qoli,29.1531,57.8314
Zamin Sarv,29.0711,57.7866
Bagh Guk,29.0802,57.7641
Bagh Duk,29.0794,57.758
Gushkan,29.071,57.7709
Gurineh,29.0646,57.7935
Gowd-e Milu,29.0423,57.9014
Soltanabad,29.0613,57.9139
Sar Bak,29.0666,57.8897
Abgarmu,29.0817,57.9144
Chenar Qazi,29.0902,57.9116
Baghcheh-ye Bid Khan,29.1168,57.8873
Hoseynabad,29.1398,57.9023
Hemmatabad,29.1367,57.9654
Zargaran,29.1128,57.9192
Palang Gutleh,29.0747,57.9215
Kalaqu,29.0671,57.9198
Deh Chenar,29.0547,57.9809
Sar Tashtak,29.1889,57.7891
Karpa,29.0485,57.8019
Deh Seyf,29.1312,57.5039
Seyfabad,29.1229,57.5069
Gol Chaman,29.1282,57.5444
`Ali Akbari,29.1072,57.5527
Kahgan,29.1082,57.5127
Khamurud,29.0985,57.5563
Nabestan,29.0247,57.5876
Bagh Sayba,29.0204,57.6134
Gishk,29.0228,57.6134
Kejik,29.0282,57.6157
Gas Peni Gun,29.0348,57.6172
Bagh Ahmad,29.037,57.6182
Archnu'iyeh,29.039,57.6179
Hoseyn Lulu,29.0405,57.6192
Pagodar,29.0344,57.5874
Bagh Darreh,29.0363,57.617
Sarab,29.0953,57.6616
Gerdu Chub-e Bala,29.1961,57.6255
Qahin,29.0466,57.7026
Pa'in,29.0342,57.7099
Bahrami,29.0091,57.6818
Sar Shast,29.0221,57.7164
Shakh Chenar,29.0087,57.7237
Jahadabad,29.3313,57.5559
Hekmatabad,29.2821,57.6624
Dasht-e Bezanjan,29.4235,57.7262
Chah Gondeh,29.3141,57.7145
Goli,29.2916,57.6907
Qasemabad,28.8035,54.2929
Shamsabad,28.8046,54.31
Shamsabad,28.7961,54.3167
Kuhjerd,28.7802,54.3209
Mansurabad,28.7697,54.3069
Seyyedabad,28.7579,54.293
Marbuyeh,28.7516,54.2966
Mansuri-ye Pa'in,28.7585,54.3437
Kar Siah-e Sofla,28.7619,54.4006
`Aliabad-e Fasarud,28.7841,54.3363
Javanan,28.7848,54.3807
Karimabad,28.7774,54.3797
Kar Siah-e `Olya,28.7745,54.4152
Qerqer,28.8058,54.3584
Yowrd-e Abegarm,28.8875,54.4126
Ab Band,28.9029,54.3768
Anjirak-e `Olya,28.9644,54.3426
Bagh-e Shad,28.9758,54.3969
Adamu,28.9079,54.4386
Bohlul,28.8864,54.492
Chah-e Baseh,28.8776,54.4972
Andar,28.8604,54.4289
Andar,28.8638,54.438
Bichuyeh,28.8667,54.4857
Pahn Chah,28.8648,54.4957
Yowrd-e Dad `Ali,28.8258,54.4274
Dom Towbeh,28.8228,54.4294
Shahrak-e Fath ol Mobin,28.81,54.4749
Tolombeh-ye Gholamhoseyn,28.7638,54.4294
`Atabakhsh,28.7504,54.4565
A`rab-e Ghanbari,28.7333,54.2646
A`rab-e Mehrabi,28.7077,54.2802
Gowd Shaneh,28.7115,54.2532
Gowd Shaneh,28.698,54.2672
Gowd Shaneh,28.6868,54.2586
Gowd Shaneh,28.69,54.2762
Chah Bid,28.678,54.2991
Pasalari,28.658,54.3265
Pasalari,28.6558,54.3159
Dashtollah,28.6342,54.2786
Tall-e Rigi,28.554,54.3923
Tall-e Rigi-ye Bala,28.5582,54.3857
Hasanabad,28.6193,54.3503
Gholam-e Koveyt,28.6957,54.4022
Bargan,28.7338,54.4523
Shahrak-e Sarollah,28.7434,54.4828
`Aliabad,28.7307,54.4981
Hasanabad,28.6479,54.4389
Shahrak-e Khalilabad,28.5477,54.4462
Miandeh,28.5262,54.4212
Bast-e Baleki,28.9721,54.0081
Hadiabad,28.9695,54.0189
Qarah Bolagh-e Sheshdeh,28.9478,54
Khangoli,28.825,54.0217
Dowlatabad-e Seh Chah,28.7736,54.0411
Golchin,28.7681,54.1299
Dogan-e `Olya,28.9067,54.1322
Beyg Inanlu,28.9097,54.1299
Eshgaft Siah-e `Abbasabad,28.9619,54.145
Tang Ij,28.9589,54.1476
Hoseynabad,28.9741,54.2186
Chah Deraz,28.9681,54.1725
Mehdiabad,28.9515,54.1779
Shahrak-e Valfajr,28.7989,54.2444
Dad ol Hoseyn,28.7681,54.2407
A`rab-e Qanbari,28.7605,54.2256
A`rab-e Qanbari,28.7719,54.2134
Tiz Khaya,28.40253,58.28682
Dar Malaki,28.3282,58.25887
Kalejak-e `Olya,28.35709,58.38555
Mazra`eh-ye Nari Bustan,28.3359,58.423
Jomjomeh,28.07527,58.26607
Darkeln,28.0727,58.2942
Ja`farabad,28.0001,58.3114
Shuru,28.17494,58.37794
Behbudi,28.19715,58.33919
Zamin-e Gozarmar Jangal,28.24336,58.34193
Buseh Hak,28.20101,58.4925
Tavakkolabad,28.1655,58.04
Kahn-e Gholam,28.14061,58.06142
Kahn-e Cheragh,28.0485,58.0519
Eslamabad,28.02611,58
Shahrak-e Salmaniyeh,27.99283,58.01794
Zahra'i,28.20624,58.20715
Daryanil,28.04852,58.24809
Lab Gast,28.48608,58.06026
Shahrak-e Da'emak,28.3697,58.01268
Hoseynabad,28.3609,58.0063
Sudunow,28.4647,58.1491
Ashkam Kuh,28.4703,58.19179
Begudeli,28.4389,58.1818
Kaviz-e `Olya,28.3313,58.2325
Kaviz-e Vosta,28.3196,58.2264
Sib Yareh,29.41155,54.24899
Ja`farabad,29.3093,54.2896
Mazra`eh-ye Meybod,29.3104,54.2746
